OID,YEAR,WEEK,Month,Nmonth,ADDRESS,Longitude,Latitude,Ae_aegypti_femalers,Ae_aegypti_males,Cx_quinquefasciatus_females,Cx_quinquefasciatus_males
3277,2014,4,January,1,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,0,21,6
3278,2014,5,January,1,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,5,3
3279,2014,6,February,2,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
3280,2014,7,February,2,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,8,1
3281,2014,8,February,2,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,0,117,2
3282,2014,9,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,0,3,0
3283,2014,10,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,2,0
3284,2014,11,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,0,3,0
3285,2014,12,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,0,4,1
3286,2014,13,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
3287,2014,14,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,9,3,1,2
3288,2014,15,April,4,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,9,2,3,2
3289,2014,16,April,4,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,6,4,15,4
3290,2014,17,April,4,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,4,0,5,3
3291,2014,18,April,4,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
3292,2014,19,May,5,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,7,2,8,21
3293,2014,20,May,5,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,7,3,6,1
3294,2014,21,May,5,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,15,12,38,23
3295,2014,22,May,5,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,12,2,7,12
3296,2014,23,June,6,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,3,12,0,0
3297,2014,24,June,6,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,13,3,0,0
3298,2014,25,June,6,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,0,1,0
3299,2014,26,June,6,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,1,3,2
3300,2014,27,July,7,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,0,0,0
3301,2014,28,July,7,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,0,0
3302,2014,29,July,7,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,4,3,0,1
3303,2014,30,July,7,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,8,9,5,5
3304,2014,31,July,7,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,2,2,5
3305,2014,32,August,8,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,6,1,5
3306,2014,33,August,8,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,0,0,1
3307,2014,34,August,8,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,2,1,4,22
3308,2014,35,August,8,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,2,0,1,0
3309,2014,36,September,9,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,0,0
3310,2014,37,September,9,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,0,0
3311,2014,38,September,9,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,0,0
3312,2014,39,September,9,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,3,0,1,6
3313,2014,40,October,10,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,0,0
3314,2014,41,October,10,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
3315,2014,42,October,10,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,0,0
3316,2014,43,October,10,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,2,2
3317,2014,44,October,10,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,7,5
3318,2014,45,November,11,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,0,36,22
3319,2014,46,November,11,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,7,1
3320,2014,47,November,11,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,30,3
3321,2014,48,November,11,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,26,10
3322,2014,49,December,12,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,0,42,2
3323,2014,50,December,12,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,1,0,0
3324,2014,51,December,12,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,5,1,0,0
3325,2014,52,December,12,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,0,0
3898,2016,1,December,12,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
3899,2016,2,January,1,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,2,120,2
3900,2016,3,January,1,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
3901,2016,4,January,1,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
3902,2016,5,January,1,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,4,13
3903,2016,6,February,2,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,5,3,20,10
3904,2016,7,February,2,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,3,1,0,0
3905,2016,8,February,2,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,2,1,41,0
3906,2016,9,February,2,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,3,1,39,6
3907,2016,10,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,2,47,20
3908,2016,11,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,21,18
3909,2016,12,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,1,0
3910,2016,13,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,2,0
3911,2016,14,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,5,0,70,4
3912,2016,15,April,4,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,2,1,52,92
3913,2016,16,April,4,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,2,0,14,16
3914,2016,17,April,4,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,1,5
3915,2016,18,April,4,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,2,2,14,30
3916,2016,19,May,5,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,4,5,157,66
3917,2016,20,May,5,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,4,0,15,48
3918,2016,21,May,5,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,4,1,15,23
3919,2016,22,May,5,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
3920,2016,23,June,6,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,1,13,15
3921,2016,24,June,6,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,23,18,13,16
3922,2016,25,June,6,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,12,6,15,37
3923,2016,26,June,6,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,16,9,14,76
3924,2016,27,July,7,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
3925,2016,28,July,7,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,9,3,8,5
3926,2016,29,July,7,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,3,3,4,8
3927,2016,30,July,7,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,5,5,15,16
3928,2016,31,July,7,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,2,0,3,3
3929,2016,32,August,8,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,2,1,3,10
3930,2016,33,August,8,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,2,1,21,25
3931,2016,34,August,8,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,3,0,6,23
3932,2016,35,August,8,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,5,2,26,13
3933,2016,36,August,8,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,0,0
3934,2016,37,September,9,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,4,2
3935,2016,38,September,9,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
3936,2016,39,September,9,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,1,2
3937,2016,40,September,9,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,10,10,11,22
3938,2016,41,October,10,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,2,2,3
3939,2016,42,October,10,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,3,0,22,48
3940,2016,43,October,10,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
3941,2016,44,October,10,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,2,0,13,41
3942,2016,45,November,11,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,7,4,98,100
3943,2016,46,November,11,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,5,0,242,7
3944,2016,47,November,11,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,2,0,183,35
3945,2016,48,November,11,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,1,13,2
3946,2016,49,December,12,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,19,4
3947,2016,50,December,12,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,4,29
3948,2016,51,December,12,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,2,0,13,14
3949,2016,52,December,12,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,6,0
4522,2017,1,December,12,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,1,7,9
4523,2017,2,January,1,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,3,1,107,0
4524,2017,3,January,1,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,42,38
4525,2017,4,January,1,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
4526,2017,5,January,1,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,1,15,16
4527,2017,6,February,2,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,2,0,86,5
4528,2017,7,February,2,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
4529,2017,8,February,2,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,92,14
4530,2017,9,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,49,21
4531,2017,10,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,3,68,24
4532,2017,11,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
4533,2017,12,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,33,16
4534,2017,13,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
4535,2017,14,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
4536,2017,15,April,4,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,0,64,21
4537,2017,16,April,4,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,17,13
4538,2017,17,April,4,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,2,18,8
4539,2017,18,April,4,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,0,0
4540,2017,19,May,5,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,1,0,0
4541,2017,20,May,5,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,4,1,2,6
4542,2017,21,May,5,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,7,8,32,10
4543,2017,22,May,5,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,2,1,37,12
4544,2017,23,June,6,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,3,2,39,6
4545,2017,24,June,6,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,0,0
4546,2017,25,June,6,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
4547,2017,26,June,6,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
4548,2017,27,July,7,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
4549,2017,28,July,7,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
4550,2017,29,July,7,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
4551,2017,30,July,7,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
4552,2017,31,July,7,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
4553,2017,32,August,8,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
4554,2017,33,August,8,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
4555,2017,34,August,8,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
4556,2017,35,August,8,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,1,1,0
4557,2017,36,September,9,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
4558,2017,37,September,9,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
4559,2017,38,September,9,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
4560,2017,39,September,9,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,3,0,1,11
4561,2017,40,October,10,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,1,23,16
4562,2017,41,October,10,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,1,0
4563,2017,42,October,10,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,8,9
4564,2017,43,October,10,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,1,1
4565,2017,44,October,10,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,3,0
4566,2017,45,November,11,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,0,2,1
4567,2017,46,November,11,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
4568,2017,47,November,11,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,43,2
4569,2017,48,November,11,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
4570,2017,49,December,12,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,68,17
4571,2017,50,December,12,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,284,13
4572,2017,51,December,12,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,0,248,17
4573,2017,52,December,12,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
5354,2018,1,December,12,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
5355,2018,2,January,1,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,47,0
5356,2018,3,January,1,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,110,2
5357,2018,4,January,1,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
5358,2018,5,January,1,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,88,0
5359,2018,6,February,2,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
5360,2018,7,February,2,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,2,0
5361,2018,8,February,2,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,5,1
5362,2018,9,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
5363,2018,10,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,25,0
5364,2018,11,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,41,1
5365,2018,12,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,0,0
5366,2018,13,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,32,3
5367,2018,14,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,6,1
5368,2018,15,April,4,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,14,19
5369,2018,16,April,4,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,20,4
5370,2018,17,April,4,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,0,14,20
5371,2018,18,April,4,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,1,22,3
5372,2018,19,May,5,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,1,0
5373,2018,20,May,5,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,0,0,0
5374,2018,21,May,5,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,5,2,6,0
5375,2018,22,May,5,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,0,3,4
5376,2018,23,June,6,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
5377,2018,24,June,6,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,2,0,5,2
5378,2018,25,June,6,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,2,0,0,0
5379,2018,26,June,6,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
5380,2018,27,July,7,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,0,0
5381,2018,28,July,7,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,3,1,1,3
5382,2018,29,July,7,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,0,0
5383,2018,30,July,7,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,1,16,8
5384,2018,31,July,7,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,3,0,8,4
5385,2018,32,August,8,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,2,1,7,2
5386,2018,33,August,8,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,0,0
5387,2018,34,August,8,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,3,2
5388,2018,35,August,8,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,0,2,0
5389,2018,36,September,9,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,12,5
5390,2018,37,September,9,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,0,0,1
5391,2018,38,September,9,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,1,2,0
5392,2018,39,September,9,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,3,0
5393,2018,40,October,10,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,1,45,7
5394,2018,41,October,10,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,30,4
5395,2018,42,October,10,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,2,12,14
5396,2018,43,October,10,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
5397,2018,44,October,10,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,16,0
5398,2018,45,November,11,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,39,9
5399,2018,46,November,11,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,3,1
5400,2018,47,November,11,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,4,0
5401,2018,48,November,11,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,72,19
5402,2018,49,December,12,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,2,1,44,1
5403,2018,50,December,12,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,26,0
5404,2018,51,December,12,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,31,1
5405,2018,52,December,12,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,129,7
5978,2019,1,December,12,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
5979,2019,2,January,1,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,68,14
5980,2019,3,January,1,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,68,2
5981,2019,4,January,1,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,46,18
5982,2019,5,January,1,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,2,0
5983,2019,6,February,2,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,1,41,1
5984,2019,7,February,2,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,1,39,1
5985,2019,8,February,2,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,55,6
5986,2019,9,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,3,0,98,8
5987,2019,10,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,2,0,47,3
5988,2019,11,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,128,12
5989,2019,12,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
5990,2019,13,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,0,40,3
5991,2019,14,March,3,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,1,26,14
5992,2019,15,April,4,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,18,9
5993,2019,16,April,4,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,2,0,115,13
5994,2019,17,April,4,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,49,6
5995,2019,18,April,4,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,ND,ND,ND,ND
5996,2019,19,May,5,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,2,0,55,24
5997,2019,20,May,5,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,3,57,16
5998,2019,21,May,5,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,4,0,17,3
5999,2019,22,May,5,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,2,37,4
6000,2019,23,June,6,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,2,0,42,4
6001,2019,24,June,6,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,3,0,4,4
6002,2019,25,June,6,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,3,6,9
6003,2019,26,June,6,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,0,3,1
6004,2019,27,July,7,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,2,2,10,2
6005,2019,28,July,7,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,2,1,1,0
6006,2019,29,July,7,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,2,0,43,15
6007,2019,30,July,7,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,0,0,0
6008,2019,31,July,7,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,1,0,3,0
6009,2019,32,August,8,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,1,0
6010,2019,33,August,8,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,0,0,2,2
6011,2019,34,August,8,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,2,0,0,0
6012,2019,35,August,8,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,5,1,20,3
6013,2019,36,September,9,"1121 MARGARET, Key West, FL, ",-81.79369981,24.55286657,6,0,9,5
